run_id,ga,gsom,l1,l2,l2_mul,ip1,ip1_mul,l_pi,learning_lag,tau_0,tau_w,test accuracy
248,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,25.0,0.673333
21,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,3.0,0.673333
79,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,8.0,0.673333
375,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,38.0,0.671667
521,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,53.0,0.671667
228,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,23.0,0.671667
208,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,21.0,0.67
45,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,5.0,0.67
351,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,36.0,0.668333
109,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,11.0,0.668333
341,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,35.0,0.668333
89,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,9.0,0.668333
401,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,41.0,0.668333
1,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,1.0,0.668333
218,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,22.0,0.668333
258,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,26.0,0.668333
99,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,10.0,0.665
431,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,44.0,0.665
471,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,48.0,0.665
331,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,34.0,0.665
441,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,45.0,0.665
531,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,54.0,0.665
278,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,28.0,0.663333
391,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,40.0,0.663333
461,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,47.0,0.663333
371,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,38.0,0.663333
129,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,13.0,0.661667
411,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,42.0,0.661667
361,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,37.0,0.661667
368,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,37.0,0.661667
311,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,32.0,0.661667
541,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,55.0,0.661667
238,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,24.0,0.661667
395,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,40.0,0.661667
435,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,44.0,0.661667
485,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,49.0,0.66
271,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,28.0,0.66
261,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,27.0,0.66
425,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,43.0,0.66
571,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,58.0,0.66
581,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,59.0,0.66
385,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,39.0,0.66
508,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,51.0,0.658333
35,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,4.0,0.658333
491,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,50.0,0.658333
495,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,50.0,0.658333
251,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,26.0,0.658333
288,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,29.0,0.658333
501,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,51.0,0.658333
405,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,41.0,0.658333
231,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,24.0,0.656667
348,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,35.0,0.656667
545,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,55.0,0.656667
455,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,46.0,0.656667
481,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,49.0,0.656667
398,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,40.0,0.655
358,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,36.0,0.655
568,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,57.0,0.655
241,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,25.0,0.655
465,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,47.0,0.655
298,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,30.0,0.655
291,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,30.0,0.655
308,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,31.0,0.655
535,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,54.0,0.655
551,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,56.0,0.655
515,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,52.0,0.655
268,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,27.0,0.655
318,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,32.0,0.655
421,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,43.0,0.653333
585,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,59.0,0.653333
557,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,56.0,0.653333
575,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,58.0,0.653333
555,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,56.0,0.653333
119,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,12.0,0.653333
211,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,22.0,0.653333
565,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,57.0,0.653333
388,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,39.0,0.653333
445,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,45.0,0.653333
588,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,59.0,0.653333
598,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,60.0,0.653333
408,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,41.0,0.653333
595,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,60.0,0.653333
201,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,21.0,0.651667
553,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,56.0,0.651667
505,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,51.0,0.651667
191,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,20.0,0.651667
578,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,58.0,0.651667
525,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,53.0,0.651667
301,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,31.0,0.651667
547,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,55.0,0.651667
567,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,57.0,0.651667
338,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,34.0,0.651667
543,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,55.0,0.651667
221,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,23.0,0.651667
378,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,38.0,0.65
591,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,60.0,0.65
181,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,19.0,0.65
281,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,29.0,0.65
458,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,46.0,0.65
548,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,55.0,0.65
497,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,50.0,0.65
563,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,57.0,0.65
328,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,33.0,0.648333
561,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,57.0,0.648333
558,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,56.0,0.648333
528,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,53.0,0.648333
498,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,50.0,0.646667
517,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,52.0,0.646667
593,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,60.0,0.646667
597,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,60.0,0.646667
587,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,59.0,0.646667
437,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,44.0,0.646667
475,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,48.0,0.646667
468,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,47.0,0.645
149,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,15.0,0.645
139,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,14.0,0.645
428,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,43.0,0.645
577,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,58.0,0.645
538,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,54.0,0.645
159,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,16.0,0.645
179,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,18.0,0.645
169,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,17.0,0.643333
11,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,2.0,0.643333
321,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,33.0,0.643333
573,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,58.0,0.643333
189,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,19.0,0.641667
447,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,45.0,0.641667
199,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,20.0,0.641667
418,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,42.0,0.641667
467,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,47.0,0.641667
537,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,54.0,0.64
209,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,21.0,0.64
438,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,44.0,0.64
488,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,49.0,0.64
511,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,52.0,0.64
478,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,48.0,0.64
219,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,22.0,0.638333
427,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,43.0,0.638333
533,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,54.0,0.638333
417,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,42.0,0.638333
457,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,46.0,0.638333
507,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,51.0,0.638333
477,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,48.0,0.636667
407,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,41.0,0.636667
527,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,53.0,0.636667
448,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,45.0,0.636667
229,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,23.0,0.636667
25,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,3.0,0.635
487,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,49.0,0.635
523,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,53.0,0.635
518,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,52.0,0.635
239,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,24.0,0.633333
249,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,25.0,0.631667
513,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,52.0,0.631667
15,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,2.0,0.631667
259,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,26.0,0.63
503,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,51.0,0.63
387,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,39.0,0.63
269,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,27.0,0.626667
583,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,59.0,0.626667
367,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,37.0,0.626667
270,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,28.0,0.625
330,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,34.0,0.625
280,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,29.0,0.625
290,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,30.0,0.625
397,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,40.0,0.625
150,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,16.0,0.623333
170,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,18.0,0.623333
360,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,37.0,0.623333
300,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,31.0,0.623333
400,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,41.0,0.623333
390,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,40.0,0.623333
50,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,6.0,0.623333
190,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,20.0,0.623333
210,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,22.0,0.623333
310,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,32.0,0.623333
279,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,28.0,0.623333
40,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,5.0,0.623333
340,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,35.0,0.623333
260,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,27.0,0.623333
320,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,33.0,0.623333
30,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,4.0,0.623333
220,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,23.0,0.623333
250,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,26.0,0.623333
380,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,39.0,0.623333
370,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,38.0,0.623333
80,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,9.0,0.623333
200,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,21.0,0.623333
350,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,36.0,0.623333
240,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,25.0,0.621667
289,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,29.0,0.621667
180,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,19.0,0.621667
100,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,11.0,0.621667
90,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,10.0,0.621667
70,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,8.0,0.621667
160,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,17.0,0.621667
140,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,15.0,0.621667
230,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,24.0,0.621667
60,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,7.0,0.621667
110,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,12.0,0.621667
52,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,6.0,0.62
493,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,50.0,0.62
357,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,36.0,0.62
130,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,14.0,0.62
319,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,32.0,0.618333
317,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,32.0,0.618333
483,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,49.0,0.618333
347,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,35.0,0.618333
227,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,23.0,0.618333
327,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,33.0,0.618333
420,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,43.0,0.618333
337,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,34.0,0.618333
559,0.28,0.34,6.1,0.000732,0.00012,0.001464,2.0,0,0,3,56.0,0.618333
